country,geo,code,date,year,month,dts,pop,bsn,pscore
Brazil,Tocantins,BR-TO,2021-04-01,2021,4,1200.5714285714287,1614098.2614280798,723.5038848571594,1.6593849096034312
Brazil,Tocantins,BR-TO,2021-05-01,2021,5,1176,1614098.2614280798,739.4225952485112,1.5904301647757466
Brazil,Tocantins,BR-TO,2021-06-01,2021,6,1065.2857142857142,1614098.2614280798,679.5198452827741,1.5677036096604482
Brazil,Tocantins,BR-TO,2021-07-01,2021,7,981.2857142857143,1614098.2614280798,688.7804468273023,1.4246712705126368
Brazil,Tocantins,BR-TO,2021-08-01,2021,8,898.8571428571429,1614098.2614280798,704.8118955169565,1.2753149437097122
Brazil,Tocantins,BR-TO,2021-09-01,2021,9,791.5714285714286,1614098.2614280798,695.5508787836662,1.1380496419696526
Brazil,Tocantins,BR-TO,2021-10-01,2021,10,720.4285714285714,1614098.2614280798,681.6046520331709,1.056959586880154
Brazil,Tocantins,BR-TO,2021-11-01,2021,11,709.8571428571429,1614098.2614280798,675.4054808838985,1.0510088575653218
Brazil,Tocantins,BR-TO,2021-12-01,2021,12,638.1428571428571,1614098.2614280798,593.0747562652068,1.0759905903961575
Colombia,Amazonia,CO-AMZ,2020-01-01,2020,1,359.82222709549995,1030222.984276409,337.9345774635866,1.0647688963828266
Colombia,Amazonia,CO-AMZ,2020-02-01,2020,2,332.26402856878445,1030222.984276409,314.5439723336612,1.0563357043648136
Colombia,Amazonia,CO-AMZ,2020-03-01,2020,3,348.59579316013077,1030222.984276409,336.40104833060934,1.0362506148242934
Colombia,Amazonia,CO-AMZ,2020-04-01,2020,4,290.76807888116366,1030222.984276409,290.76807888116366,1
Colombia,Amazonia,CO-AMZ,2020-05-01,2020,5,377.14261657850363,1030222.984276409,324.153038946533,1.1634708648858632
Colombia,Amazonia,CO-AMZ,2020-06-01,2020,6,323.0945453721691,1030222.984276409,314.42779676797716,1.027563557335827
Colombia,Amazonia,CO-AMZ,2020-07-01,2020,7,505.0762034810056,1030222.984276409,346.83028327341003,1.4562632729589204
Colombia,Amazonia,CO-AMZ,2020-08-01,2020,8,725.7394643851053,1030222.984276409,342.9933027270127,2.115899810914731
Colombia,Amazonia,CO-AMZ,2020-09-01,2020,9,549.5220066027167,1030222.984276409,319.0323204245004,1.7224650025161388
Colombia,Amazonia,CO-AMZ,2020-10-01,2020,10,526.0084006966619,1030222.984276409,323.02291803897685,1.6283934399762687
Colombia,Amazonia,CO-AMZ,2020-11-01,2020,11,457.4286415298427,1030222.984276409,317.9575853207141,1.438646733552365
Colombia,Amazonia,CO-AMZ,2020-12-01,2020,12,429.2109550767014,1030222.984276409,350.93067356045987,1.2230648028627087
Colombia,Amazonia,CO-AMZ,2021-01-01,2021,1,542.7872409897437,1045411.9663692622,362.29766981430504,1.4981803257745165
Colombia,Amazonia,CO-AMZ,2021-02-01,2021,2,433.38757815642197,1045411.9663692622,319.9726618630383,1.3544518948369721
Colombia,Amazonia,CO-AMZ,2021-03-01,2021,3,388.3793289701005,1045411.9663692622,355.1268149739719,1.093635604505297
Colombia,Amazonia,CO-AMZ,2021-04-01,2021,4,391.1411466088311,1045411.9663692622,346.32422888787977,1.129407399144056
Colombia,Amazonia,CO-AMZ,2021-05-01,2021,5,587.434984696574,1045411.9663692622,347.1532783348149,1.6921487462665337
Colombia,Amazonia,CO-AMZ,2021-06-01,2021,6,615.1563850008941,1045411.9663692622,330.4678613799521,1.8614711349907163
Colombia,Amazonia,CO-AMZ,2021-07-01,2021,7,611.4560266251082,1045411.9663692622,355.5786967495504,1.7196081548602542
Colombia,Amazonia,CO-AMZ,2021-08-01,2021,8,477.37110739427146,1045411.9663692622,355.2766605645345,1.343660196072911
Colombia,Amazonia,CO-AMZ,2021-09-01,2021,9,398.7038061262503,1045411.9663692622,330.919994223702,1.2048344406071951
Colombia,Amazonia,CO-AMZ,2021-10-01,2021,10,374.6064880875143,1045411.9663692622,333.1892658354809,1.1243053918564232
Colombia,Amazonia,CO-AMZ,2021-11-01,2021,11,377.1467201879276,1045411.9663692622,324.7760127158694,1.1612517717491493
Colombia,Amazonia,CO-AMZ,2021-12-01,2021,12,377.30830364802205,1045411.9663692622,298.9315605928749,1.2621895891477686
Colombia,Antioquia,CO-ANT,2020-01-01,2020,1,3056.6901289154275,6674659.48913452,3056.6901289154275,1
Colombia,Antioquia,CO-ANT,2020-02-01,2020,2,2759.2716272513867,6674659.48913452,2701.192323731902,1.0215013581258974
Colombia,Antioquia,CO-ANT,2020-03-01,2020,3,2780.086423786139,6674659.48913452,2780.086423786139,1
Colombia,Antioquia,CO-ANT,2020-04-01,2020,4,2394.594322927943,6674659.48913452,2394.594322927943,1
Colombia,Antioquia,CO-ANT,2020-05-01,2020,5,2635.611755562133,6674659.48913452,2635.611755562133,1
Colombia,Antioquia,CO-ANT,2020-06-01,2020,6,2643.7905172360115,6674659.48913452,2643.7905172360115,1
Colombia,Antioquia,CO-ANT,2020-07-01,2020,7,3774.0375931180524,6674659.48913452,3001.021578179396,1.2575842908159347
Colombia,Antioquia,CO-ANT,2020-08-01,2020,8,4440.751559455575,6674659.48913452,2980.7595474790874,1.4898053629355124
Colombia,Antioquia,CO-ANT,2020-09-01,2020,9,3643.700426354636,6674659.48913452,2881.6855313630354,1.2644337443132347
Colombia,Antioquia,CO-ANT,2020-10-01,2020,10,3999.538009522229,6674659.48913452,3038.7491329385134,1.3161790705817888
Colombia,Antioquia,CO-ANT,2020-11-01,2020,11,3939.0996351253475,6674659.48913452,3024.943852721914,1.3022058679141615
Colombia,Antioquia,CO-ANT,2020-12-01,2020,12,4019.3279615183983,6674659.48913452,3335.5561813843983,1.2049948323311424
Colombia,Antioquia,CO-ANT,2021-01-01,2021,1,4628.346640513807,6777849.462980076,3322.524019110218,1.3930212735537402
Colombia,Antioquia,CO-ANT,2021-02-01,2021,2,3275.964557372476,6777849.462980076,2759.7619937917707,1.1870460440943567
Colombia,Antioquia,CO-ANT,2021-03-01,2021,3,3549.9830030417056,6777849.462980076,3024.330952460657,1.173807714447841
Colombia,Antioquia,CO-ANT,2021-04-01,2021,4,6215.5654677721095,6777849.462980076,2943.8173893261633,2.1113964100860367
Colombia,Antioquia,CO-ANT,2021-05-01,2021,5,5692.249965809326,6777849.462980076,3139.7176220834413,1.8129815005567556
Colombia,Antioquia,CO-ANT,2021-06-01,2021,6,5325.5004753153,6777849.462980076,3103.6366293486335,1.7158904573287541
Colombia,Antioquia,CO-ANT,2021-07-01,2021,7,4882.448096225968,6777849.462980076,3142.1151382821445,1.553873070003188
Colombia,Antioquia,CO-ANT,2021-08-01,2021,8,3584.1965411563915,6777849.462980076,3083.6444587864557,1.1623248364264809
Colombia,Antioquia,CO-ANT,2021-09-01,2021,9,3192.4129668202195,6777849.462980076,2967.778325592532,1.0756911792537058
Colombia,Antioquia,CO-ANT,2021-10-01,2021,10,3389.6474794503197,6777849.462980076,3121.243824518631,1.0859925305492861
Colombia,Antioquia,CO-ANT,2021-11-01,2021,11,3484.2417119312504,6777849.462980076,3096.3504159982504,1.125273707371375
Colombia,Antioquia,CO-ANT,2021-12-01,2021,12,3235.3830685255352,6777849.462980076,2834.9129056243137,1.1412636564977747
Colombia,Atlantico,CO-ATL,2020-01-01,2020,1,1163.7574408490818,2720233.984974815,1136.8089002248767,1.023705427199659
Colombia,Atlantico,CO-ATL,2020-02-01,2020,2,1042.3654326124445,2720233.984974815,1022.5648069304466,1.019363687805212
Colombia,Atlantico,CO-ATL,2020-03-01,2020,3,1137.449428831019,2720233.984974815,1108.999791956055,1.0256534194878293
Colombia,Atlantico,CO-ATL,2020-04-01,2020,4,1011.9546569044825,2720233.984974815,1011.9546569044825,1
Colombia,Atlantico,CO-ATL,2020-05-01,2020,5,1428.8665652414945,2720233.984974815,1158.5588725112466,1.2333137306560344
Colombia,Atlantico,CO-ATL,2020-06-01,2020,6,3603.0025860224496,2720233.984974815,1164.6687141357988,3.0935857916437035
Colombia,Atlantico,CO-ATL,2020-07-01,2020,7,2723.9857893229364,2720233.984974815,1209.852445844501,2.2515024858436683
Colombia,Atlantico,CO-ATL,2020-08-01,2020,8,1418.7792297054755,2720233.984974815,1199.6733011351484,1.1826379968304752
Colombia,Atlantico,CO-ATL,2020-09-01,2020,9,1208.6065238742274,2720233.984974815,1152.4123148626763,1.0487622427206076
Colombia,Atlantico,CO-ATL,2020-10-01,2020,10,1139.2163609115387,2720233.984974815,1121.0707545799235,1.0161859599472065
Colombia,Atlantico,CO-ATL,2020-11-01,2020,11,1217.520592331836,2720233.984974815,1156.5912426923248,1.0526801063249271
Colombia,Atlantico,CO-ATL,2020-12-01,2020,12,1516.3157521238859,2720233.984974815,1209.4154926623196,1.2537591599607991
Colombia,Atlantico,CO-ATL,2021-01-01,2021,1,1682.3809435673793,2769374.0553996116,1212.7332459027466,1.3872638102825585
Colombia,Atlantico,CO-ATL,2021-02-01,2021,2,1274.0030519118554,2769374.0553996116,1076.624116420295,1.183331334010827
Colombia,Atlantico,CO-ATL,2021-03-01,2021,3,1990.1755560784147,2769374.0553996116,1164.1284389302712,1.7095841743263365
Colombia,Atlantico,CO-ATL,2021-04-01,2021,4,4596.142939853434,2769374.0553996116,1119.8019630205604,4.10442479262652
Colombia,Atlantico,CO-ATL,2021-05-01,2021,5,3017.1993335171765,2769374.0553996116,1189.865844024275,2.5357474951231738
Colombia,Atlantico,CO-ATL,2021-06-01,2021,6,1755.1734999355463,2769374.0553996116,1191.7095255134084,1.4728198964251698
Colombia,Atlantico,CO-ATL,2021-07-01,2021,7,1507.030298860281,2769374.0553996116,1243.0281738748138,1.2123862761392687
Colombia,Atlantico,CO-ATL,2021-08-01,2021,8,1287.255556323668,2769374.0553996116,1210.7109934960408,1.0632228196810187
Colombia,Atlantico,CO-ATL,2021-09-01,2021,9,1284.9214572461221,2769374.0553996116,1154.6791224872045,1.112795262530055
Colombia,Atlantico,CO-ATL,2021-10-01,2021,10,1296.2587072278138,2769374.0553996116,1220.1594619689213,1.0623682785986794
Colombia,Atlantico,CO-ATL,2021-11-01,2021,11,1299.32450622193,2769374.0553996116,1182.4737920980456,1.0988188616988779
Colombia,Atlantico,CO-ATL,2021-12-01,2021,12,1238.1282498657715,2769374.0553996116,1034.2569749713618,1.1971185883470157
Colombia,Bogota,CO-DC,2020-01-01,2020,1,2845.2650758744894,7740566.659071542,2845.2650758744894,1
Colombia,Bogota,CO-DC,2020-02-01,2020,2,2714.0720834086565,7740566.659071542,2623.795557531932,1.0344068445491397
Colombia,Bogota,CO-DC,2020-03-01,2020,3,2700.613523515808,7740566.659071542,2699.042538135567,1.000582052842089
Colombia,Bogota,CO-DC,2020-04-01,2020,4,2687.728665401016,7740566.659071542,2687.728665401016,1
Colombia,Bogota,CO-DC,2020-05-01,2020,5,2741.419316369919,7740566.659071542,2741.419316369919,1
Colombia,Bogota,CO-DC,2020-06-01,2020,6,3341.949457030083,7740566.659071542,2993.381669044032,1.1164461557277356
Colombia,Bogota,CO-DC,2020-07-01,2020,7,5809.206455237797,7740566.659071542,3014.023147913129,1.9273927803971966
Colombia,Bogota,CO-DC,2020-08-01,2020,8,5802.86009410173,7740566.659071542,2914.5201702135196,1.9910173048061661
Colombia,Bogota,CO-DC,2020-09-01,2020,9,4060.371117696881,7740566.659071542,2795.6155130702596,1.4524068487649844
Colombia,Bogota,CO-DC,2020-10-01,2020,10,3770.1187856297493,7740566.659071542,2884.163495357633,1.3071792884481601
Colombia,Bogota,CO-DC,2020-11-01,2020,11,3719.6528093672596,7740566.659071542,2889.381368535761,1.2873526665163801
Colombia,Bogota,CO-DC,2020-12-01,2020,12,4534.343299488884,7740566.659071542,3126.039745924115,1.450507244957773
Colombia,Bogota,CO-DC,2021-01-01,2021,1,6361.111753300531,7830771.626540676,3080.305535614068,2.065091167013867
Colombia,Bogota,CO-DC,2021-02-01,2021,2,3753.6912723162086,7830771.626540676,2620.6280382776554,1.4323632417453762
Colombia,Bogota,CO-DC,2021-03-01,2021,3,3363.5614706857705,7830771.626540676,2923.3880245534183,1.1505696275812014
Colombia,Bogota,CO-DC,2021-04-01,2021,4,4438.737428196052,7830771.626540676,2907.039076315428,1.5268929352755722
Colombia,Bogota,CO-DC,2021-05-01,2021,5,6796.638883298514,7830771.626540676,3130.2960394732754,2.171244763304292
Colombia,Bogota,CO-DC,2021-06-01,2021,6,8487.934098912428,7830771.626540676,3095.672752920588,2.7418705969177632
Colombia,Bogota,CO-DC,2021-07-01,2021,7,5919.402078562644,7830771.626540676,3106.0870273144055,1.9057425070541878
Colombia,Bogota,CO-DC,2021-08-01,2021,8,3392.0877802928817,7830771.626540676,2987.705187933396,1.1353488938576295
Colombia,Bogota,CO-DC,2021-09-01,2021,9,2846.9869135983686,7830771.626540676,2811.081219407438,1.0127729124093041
Colombia,Bogota,CO-DC,2021-10-01,2021,10,3011.564552030368,7830771.626540676,2934.1096932371324,1.0263980787670488
Colombia,Bogota,CO-DC,2021-11-01,2021,11,2929.285690244296,7830771.626540676,2848.8665058137517,1.02822848465045
Colombia,Bogota,CO-DC,2021-12-01,2021,12,2697.235099266145,7830771.626540676,2636.386001250121,1.0230804965536802
Colombia,Bolivar,CO-BOL,2020-01-01,2020,1,789.7858664009659,2179809.0390967815,789.1715944119339,1.0007783756959596
Colombia,Bolivar,CO-BOL,2020-02-01,2020,2,711.185922908374,2179809.0390967815,711.185922908374,1
Colombia,Bolivar,CO-BOL,2020-03-01,2020,3,796.1890729697287,2179809.0390967815,781.7565615578206,1.0184616440994727
Colombia,Bolivar,CO-BOL,2020-04-01,2020,4,796.8735974322133,2179809.0390967815,776.8783028017548,1.0257380011236599
Colombia,Bolivar,CO-BOL,2020-05-01,2020,5,1232.1597005840579,2179809.0390967815,842.5170127450293,1.4624745636524565
Colombia,Bolivar,CO-BOL,2020-06-01,2020,6,1554.7477336034763,2179809.0390967815,838.6889147761707,1.8537835736369632
Colombia,Bolivar,CO-BOL,2020-07-01,2020,7,1651.1265979373907,2179809.0390967815,873.8467376757274,1.8894922035517185
Colombia,Bolivar,CO-BOL,2020-08-01,2020,8,1190.9840476741801,2179809.0390967815,878.7157626998336,1.3553689352458065
Colombia,Bolivar,CO-BOL,2020-09-01,2020,9,949.6151744799367,2179809.0390967815,849.7316296670497,1.1175471658646206
Colombia,Bolivar,CO-BOL,2020-10-01,2020,10,893.2832386499676,2179809.0390967815,855.5444960947164,1.0441107887754715
Colombia,Bolivar,CO-BOL,2020-11-01,2020,11,947.7830256683491,2179809.0390967815,844.2694579610271,1.1226072632750626
Colombia,Bolivar,CO-BOL,2020-12-01,2020,12,1105.9371301175347,2179809.0390967815,893.9794635176016,1.2370945589353126
Colombia,Bolivar,CO-BOL,2021-01-01,2021,1,1124.398826364257,2211830.5621753605,886.8458928263988,1.267862697971991
Colombia,Bolivar,CO-BOL,2021-02-01,2021,2,816.5235381333459,2211830.5621753605,746.7457347667039,1.0934425201483633
Colombia,Bolivar,CO-BOL,2021-03-01,2021,3,898.4058091019976,2211830.5621753605,814.6321243821837,1.1028362155290006
Colombia,Bolivar,CO-BOL,2021-04-01,2021,4,1078.5271661266527,2211830.5621753605,811.2019334667731,1.3295421542173005
Colombia,Bolivar,CO-BOL,2021-05-01,2021,5,1593.1571367154468,2211830.5621753605,876.7859410187289,1.8170422929733263
Colombia,Bolivar,CO-BOL,2021-06-01,2021,6,1649.9409913686063,2211830.5621753605,876.6116949650701,1.8821799901201988
Colombia,Bolivar,CO-BOL,2021-07-01,2021,7,1328.4524330766544,2211830.5621753605,914.948238091616,1.4519427195657744
Colombia,Bolivar,CO-BOL,2021-08-01,2021,8,914.7166584313045,2211830.5621753605,899.6902750567648,1.0167017292407563
Colombia,Bolivar,CO-BOL,2021-09-01,2021,9,824.4294624219732,2211830.5621753605,824.4294624219732,1
Colombia,Bolivar,CO-BOL,2021-10-01,2021,10,828.1194997771079,2211830.5621753605,827.8903823507586,1.0002767485058814
Colombia,Bolivar,CO-BOL,2021-11-01,2021,11,909.2325742444203,2211830.5621753605,870.2369810089976,1.044810314990532
Colombia,Bolivar,CO-BOL,2021-12-01,2021,12,836.3934887501615,2211830.5621753605,761.3184803171762,1.0986118298372423
Colombia,Boyaca,CO-BOY,2020-01-01,2020,1,595.8511739258275,1242437.3526544701,581.0750084632593,1.0254290156130548
Colombia,Boyaca,CO-BOY,2020-02-01,2020,2,518.6706264003348,1242437.3526544701,494.56198886445503,1.048747453461263
Colombia,Boyaca,CO-BOY,2020-03-01,2020,3,553.2216929549583,1242437.3526544701,524.6717032766459,1.054414959869217
Colombia,Boyaca,CO-BOY,2020-04-01,2020,4,517.4442706756442,1242437.3526544701,515.3072663073599,1.0041470487765443
Colombia,Boyaca,CO-BOY,2020-05-01,2020,5,557.7764336863609,1242437.3526544701,547.0408739670531,1.0196247853317708
Colombia,Boyaca,CO-BOY,2020-06-01,2020,6,514.1131714818046,1242437.3526544701,512.8902805916075,1.0023843128569068
Colombia,Boyaca,CO-BOY,2020-07-01,2020,7,596.014520825208,1242437.3526544701,579.747510427718,1.0280587843930349
Colombia,Boyaca,CO-BOY,2020-08-01,2020,8,648.4947276364746,1242437.3526544701,586.3935011324935,1.1059036745530875
Colombia,Boyaca,CO-BOY,2020-09-01,2020,9,656.6473188570264,1242437.3526544701,540.168065973143,1.2156352073017118
Colombia,Boyaca,CO-BOY,2020-10-01,2020,10,826.8417579760921,1242437.3526544701,547.9307929240329,1.5090259000842987
Colombia,Boyaca,CO-BOY,2020-11-01,2020,11,735.0064535996818,1242437.3526544701,532.5374968584379,1.3801966207744154
Colombia,Boyaca,CO-BOY,2020-12-01,2020,12,791.1160328900737,1242437.3526544701,588.5732599079156,1.344124999857871
Colombia,Boyaca,CO-BOY,2021-01-01,2021,1,965.6319249238434,1251292.759718565,596.8074282539376,1.6179958211126244
Colombia,Boyaca,CO-BOY,2021-02-01,2021,2,772.2657158275333,1251292.759718565,501.69698903913115,1.5393070572470557
Colombia,Boyaca,CO-BOY,2021-03-01,2021,3,651.0847511593481,1251292.759718565,547.1454548948833,1.1899664802743055
Colombia,Boyaca,CO-BOY,2021-04-01,2021,4,737.420249899309,1251292.759718565,555.4444895165835,1.3276218664822894
Colombia,Boyaca,CO-BOY,2021-05-01,2021,5,1032.6455651658175,1251292.759718565,600.4678057088096,1.719735105443085
Colombia,Boyaca,CO-BOY,2021-06-01,2021,6,1168.0971747726094,1251292.759718565,586.2446495762163,1.9925080350277002
Colombia,Boyaca,CO-BOY,2021-07-01,2021,7,945.6705828225709,1251292.759718565,606.1582621522564,1.5601050779458565
Colombia,Boyaca,CO-BOY,2021-08-01,2021,8,736.1152574896282,1251292.759718565,601.0902836745914,1.2246334327509016
Colombia,Boyaca,CO-BOY,2021-09-01,2021,9,578.1770863926786,1251292.759718565,541.0329045347983,1.0686542011521802
Colombia,Boyaca,CO-BOY,2021-10-01,2021,10,592.138942189359,1251292.759718565,549.3640797659682,1.0778625032084608
Colombia,Boyaca,CO-BOY,2021-11-01,2021,11,601.179825886045,1251292.759718565,533.701973098716,1.1264335831391952
Colombia,Boyaca,CO-BOY,2021-12-01,2021,12,507.840741132367,1251292.759718565,482.0977931031809,1.0533977719820768
Colombia,Cauca,CO-CAU,2020-01-01,2020,1,595.5965078723475,1491566.9573885878,574.0890482039716,1.0374636299641347
Colombia,Cauca,CO-CAU,2020-02-01,2020,2,476.7125882485011,1491566.9573885878,471.2505143564229,1.011590595077732
Colombia,Cauca,CO-CAU,2020-03-01,2020,3,498.28020899936155,1491566.9573885878,494.3647577034642,1.0079201667086592
Colombia,Cauca,CO-CAU,2020-04-01,2020,4,483.1036440499678,1491566.9573885878,471.86787398460393,1.0238112630353184
Colombia,Cauca,CO-CAU,2020-05-01,2020,5,517.0268707710093,1491566.9573885878,517.0268707710093,1
Colombia,Cauca,CO-CAU,2020-06-01,2020,6,554.4421181699354,1491566.9573885878,551.7065367893126,1.0049583994355815
Colombia,Cauca,CO-CAU,2020-07-01,2020,7,677.9397903191596,1491566.9573885878,572.1905286992148,1.1848147711573433
Colombia,Cauca,CO-CAU,2020-08-01,2020,8,737.5039484216326,1491566.9573885878,564.5328465294072,1.3063968783315343
Colombia,Cauca,CO-CAU,2020-09-01,2020,9,730.3920540467446,1491566.9573885878,549.436333755059,1.3293479320069075
Colombia,Cauca,CO-CAU,2020-10-01,2020,10,797.5357663984713,1491566.9573885878,562.4531091699796,1.4179595656878965
Colombia,Cauca,CO-CAU,2020-11-01,2020,11,679.9105452578814,1491566.9573885878,555.6301922882529,1.2236745855328783
Colombia,Cauca,CO-CAU,2020-12-01,2020,12,707.2783828554458,1491566.9573885878,610.9224396478205,1.157722055950624
Colombia,Cauca,CO-CAU,2021-01-01,2021,1,973.1117710268363,1503490.5397307975,608.511996982495,1.599166123021942
Colombia,Cauca,CO-CAU,2021-02-01,2021,2,655.6117276983481,1503490.5397307975,517.5659551959931,1.2667211224317865
Colombia,Cauca,CO-CAU,2021-03-01,2021,3,591.136534847489,1503490.5397307975,577.7920011958876,1.0230957396848372
Colombia,Cauca,CO-CAU,2021-04-01,2021,4,605.2699632400698,1503490.5397307975,572.6571232857349,1.0569500293076113
Colombia,Cauca,CO-CAU,2021-05-01,2021,5,750.7913642936018,1503490.5397307975,596.5796058824734,1.2584931782624633
Colombia,Cauca,CO-CAU,2021-06-01,2021,6,988.7046750733257,1503490.5397307975,592.5530073129399,1.6685505986322158
Colombia,Cauca,CO-CAU,2021-07-01,2021,7,1109.273077169742,1503490.5397307975,606.2768799523386,1.8296476640457502
Colombia,Cauca,CO-CAU,2021-08-01,2021,8,838.974028385822,1503490.5397307975,586.5067375652294,1.4304593189647952
