"","state","state_iso","date","dts","bsn","exposure","excess","pscore"
"268","Amapá","AP",2021-05-23,117,79.9072728935852,16461.0677974704,37.0927271064148,1.46419713454384
"269","Amapá","AP",2021-05-30,112,79.7830621676772,16466.3815797247,32.2169378323228,1.4038067348758
"270","Amapá","AP",2021-06-06,99,79.4663786390215,16471.6959468518,19.5336213609785,1.2458098845766
"271","Amapá","AP",2021-06-13,97,78.9582197198941,16477.0110125703,18.0417802801059,1.22849780990642
"272","Amapá","AP",2021-06-20,118,78.3048148652911,16482.326890599,39.6951851347089,1.5069316006046
"273","Amapá","AP",2021-06-27,86,77.5578328367797,16487.6436946565,8.44216716322035,1.1088499620791
"274","Amapá","AP",2021-07-04,95,76.7675758909727,16492.9615384615,18.2324241090273,1.23750162614124
"275","Amapá","AP",2021-07-11,79,75.9825451565429,16498.2805292185,3.01745484345712,1.03971247392727
"276","Amapá","AP",2021-07-18,70,75.2440984990526,16503.6007480753,-5.24409849905263,0.930305517593268
"277","Amapá","AP",2021-07-25,84,74.5713237664839,16508.9222696657,9.42867623351606,1.1264383647398
"278","Amapá","AP",2021-08-01,68,73.9775826317789,16514.2451686234,-5.97758263177892,0.91919737819047
"279","Amapá","AP",2021-08-08,71,73.4759759872889,16519.5695195819,-2.47597598728886,0.966302237513426
"280","Amapá","AP",2021-08-15,74,73.0795066579467,16524.8953971752,0.920493342053277,1.01259577936619
"281","Amapá","AP",2021-08-22,80,72.7974676106712,16530.2228760368,7.20253238932882,1.09893932612943
"282","Amapá","AP",2021-08-29,76,72.6114748940287,16535.5520308005,3.3885251059713,1.04666652358896
"283","Amapá","AP",2021-09-05,85,72.4912166965903,16540.8829361,12.5087833034097,1.17255584708648
"284","Amapá","AP",2021-09-12,80,72.4067630665119,16546.2156665689,7.59323693348814,1.10486916707647
"285","Amapá","AP",2021-09-19,63,72.3284167266396,16551.550296841,-9.32841672663965,0.871026946961997
"286","Amapá","AP",2021-09-26,53,72.2271459750007,16556.88690155,-19.2271459750007,0.733796127266948
"287","Amapá","AP",2021-10-03,45,72.081843740384,16562.2255553296,-27.081843740384,0.624290357528531
"288","Amapá","AP",2021-10-10,46,71.8775814260551,16567.5663328135,-25.8775814260551,0.639977014910039
"289","Amapá","AP",2021-10-17,30,71.5998782733951,16572.9093086354,-41.5998782733951,0.418995125738186
"290","Amazonas","AM",2020-01-05,114,299.719910952873,81018.3299661995,-185.719910952873,0.380355111002035
"291","Amazonas","AM",2020-01-05,275,299.775627353057,81018.3299661995,-24.7756273530566,0.91735276289197
"292","Amazonas","AM",2020-01-12,356,306.589389031006,81039.5403863266,49.410610968994,1.16116216913168
"293","Amazonas","AM",2020-01-19,359,317.747297386266,81060.7333023721,41.2527026137336,1.12982864985185
"294","Amazonas","AM",2020-01-26,367,331.260257288945,81081.908349447,35.7397427110554,1.10789022203735
"295","Amazonas","AM",2020-02-02,368,344.840532257029,81103.0651626619,23.159467742971,1.06715993503255
"296","Amazonas","AM",2020-02-09,373,355.817709204627,81124.2033771281,17.1822907953726,1.04828958860362
"297","Amazonas","AM",2020-02-16,392,361.619131075091,81145.3226279562,30.3808689249086,1.08401344484897
"298","Amazonas","AM",2020-02-23,318,362.502296710625,81166.4225502573,-44.5022967106254,0.877235821360464
"299","Amazonas","AM",2020-03-01,354,360.193213189725,81187.5027791423,-6.1932131897251,0.982805858181279
"300","Amazonas","AM",2020-03-08,335,356.502581256339,81208.5629497221,-21.5025812563388,0.939684640765959
"301","Amazonas","AM",2020-03-15,353,353.206927860677,81229.6026971076,-0.206927860676558,0.999414145521069
"302","Amazonas","AM",2020-03-22,343,351.934167582716,81250.6216564098,-8.93416758271559,0.97461409432315
"303","Amazonas","AM",2020-03-29,330,352.963189878081,81271.6194627394,-22.9631898780809,0.934941686451744
"304","Amazonas","AM",2020-04-05,391,355.572592828221,81292.5957512076,35.427407171779,1.0996348084367
"305","Amazonas","AM",2020-04-12,550,359.021403431856,81313.5501569251,190.978596568144,1.53194209242846
"306","Amazonas","AM",2020-04-19,931,362.550008523228,81334.482315003,568.449991476772,2.56792160560756
"307","Amazonas","AM",2020-04-26,1239,365.381059609177,81355.391860552,873.618940390823,3.39098036807182
"308","Amazonas","AM",2020-05-03,1270,367.132817837057,81376.2784286832,902.867182162943,3.45923855971835
"309","Amazonas","AM",2020-05-10,1021,367.967178544206,81397.1416545075,653.032821455794,2.77470399408827
"310","Amazonas","AM",2020-05-17,819,368.091793484544,81417.9811731357,450.908206515456,2.22498847976731
"311","Amazonas","AM",2020-05-24,674,367.719654373213,81438.7966196788,306.280345626787,1.83291807218967
"312","Amazonas","AM",2020-05-31,555,367.065262795531,81459.5876292478,187.934737204469,1.51199270607406
"313","Amazonas","AM",2020-06-07,494,366.271355030958,81480.3538369534,127.728644969042,1.34872682019659
"314","Amazonas","AM",2020-06-14,466,365.320970623668,81501.0948779068,100.679029376332,1.275590610647
"315","Amazonas","AM",2020-06-21,439,364.176106538126,81521.8103872186,74.8238934618738,1.20546074308156
"316","Amazonas","AM",2020-06-28,388,362.799525496722,81542.5,25.2004745032784,1.06946115618199
"317","Amazonas","AM",2020-07-05,366,361.154979837875,81563.1634857304,4.84502016212491,1.01341534917863
"318","Amazonas","AM",2020-07-12,375,359.236138164327,81583.801151364,15.763861835673,1.04388161479584
"319","Amazonas","AM",2020-07-19,386,357.151478679969,81604.4134382234,28.8485213200311,1.08077390978936
"320","Amazonas","AM",2020-07-26,379,355.035739212869,81625.0007876315,23.9642607871313,1.06749816466438
"321","Amazonas","AM",2020-08-02,356,353.020597038238,81645.563640911,2.97940296176222,1.00843974257241
"322","Amazonas","AM",2020-08-09,371,351.234795950518,81666.1024393846,19.7652040494822,1.05627347938576
"323","Amazonas","AM",2020-08-16,380,349.794600405733,81686.6176243751,30.2053995942673,1.08635181777887
"324","Amazonas","AM",2020-08-23,343,348.740324395278,81707.1096372053,-5.7403243952777,0.983539831806856
"325","Amazonas","AM",2020-08-30,383,348.079466843479,81727.5789191978,34.9205331565215,1.10032345048444
"326","Amazonas","AM",2020-09-06,402,347.820593066001,81748.0259116754,54.1794069339991,1.15576825528475
"327","Amazonas","AM",2020-09-13,396,347.973604775529,81768.451055961,48.0263952244715,1.13801735121678
"328","Amazonas","AM",2020-09-20,407,348.541711628927,81788.8547933771,58.4582883710734,1.16772250327763
"329","Amazonas","AM",2020-09-27,361,349.407354902025,81809.2375652466,11.5926450979754,1.03317802254399
"330","Amazonas","AM",2020-10-04,423,350.358423759284,81829.5998128922,72.6415762407157,1.20733503553671
"331","Amazonas","AM",2020-10-11,400,351.17834500077,81849.9419776367,48.8216549992304,1.13902239615351
"332","Amazonas","AM",2020-10-18,396,351.648637218132,81870.2645008028,44.3513627818681,1.12612408548695
"333","Amazonas","AM",2020-10-25,396,351.549346477659,81890.5678237132,44.4506535223412,1.12644214522858
"334","Amazonas","AM",2020-11-01,423,350.621976770433,81910.8523876908,72.378023229567,1.20642751460202
"335","Amazonas","AM",2020-11-08,405,348.562653121138,81931.1186340582,56.4373468788622,1.16191449764771
"336","Amazonas","AM",2020-11-15,386,345.080517815766,81951.3670041382,40.9194821842339,1.11857952005879
"337","Amazonas","AM",2020-11-22,378,339.91230712369,81971.5979392535,38.0876928763103,1.11205152646165
"338","Amazonas","AM",2020-11-29,395,332.837882363705,81991.8118807269,62.1621176362948,1.18676395004932
"339","Amazonas","AM",2020-12-06,416,324.254428660712,82012.0092698811,91.7455713392884,1.2829431558367
"340","Amazonas","AM",2020-12-13,417,315.776307890109,82032.190548039,101.223692109891,1.32055505616057
"341","Amazonas","AM",2020-12-20,483,309.025850700044,82052.3561565232,173.974149299956,1.56297603875484
"342","Amazonas","AM",2020-12-27,499,305.501187268723,82072.5065366564,193.498812731277,1.63338154087458
"343","Amazonas","AM",2021-01-03,344,306.700864133073,82092.6421297615,37.2991358669274,1.12161405535116
"344","Amazonas","AM",2021-01-03,321,306.757878256787,82092.6421297615,14.2421217432127,1.04642789233042
"345","Amazonas","AM",2021-01-10,1073,306.890104585621,82112.7633771611,766.109895414379,3.49636558483637
"346","Amazonas","AM",2021-01-17,1647,313.860264879416,82132.8707201781,1333.13973512058,5.24755817890096
"347","Amazonas","AM",2021-01-24,1615,325.277303368431,82152.9646001351,1289.72269663157,4.96499443175333
"348","Amazonas","AM",2021-01-31,1512,339.104801862399,82173.045458355,1172.8951981376,4.45879855341457
"349","Amazonas","AM",2021-02-07,1315,353.000772323802,82193.1137361604,961.999227676198,3.72520431426641
"350","Amazonas","AM",2021-02-14,1090,364.231658447674,82213.1698748741,725.768341552326,2.99260093053276
"351","Amazonas","AM",2021-02-21,954,370.164151107077,82233.2143158188,583.835848892923,2.5772349838492
"352","Amazonas","AM",2021-02-28,753,371.062097430214,82253.2475003174,381.937902569786,2.02930993279802
"353","Amazonas","AM",2021-03-07,594,368.692483778502,82273.2698696925,225.307516221498,1.61109875067823
"354","Amazonas","AM",2021-03-14,557,364.90886936783,82293.2818652669,192.09113063217,1.52640850019609
"355","Amazonas","AM",2021-03-21,575,361.529712901492,82313.2839283634,213.470287098508,1.59046401853192
"356","Amazonas","AM",2021-03-28,505,360.22124449853,82333.2765003046,144.77875550147,1.40191620486742
"357","Amazonas","AM",2021-04-04,461,361.268820541472,82353.2600224134,99.7311794585278,1.27605808690894
"358","Amazonas","AM",2021-04-11,492,363.933968151866,82373.2349360124,128.066031848134,1.35189359349577
"359","Amazonas","AM",2021-04-18,444,367.458231307531,82393.2016824245,76.5417686924692,1.20830059628848
"360","Amazonas","AM",2021-04-25,469,371.064123985317,82413.1607029724,97.9358760146828,1.26393248412923
"361","Amazonas","AM",2021-05-02,445,373.956056322333,82433.1124389788,71.0439436776668,1.18997939056355
"362","Amazonas","AM",2021-05-09,399,375.74337379153,82453.0573317664,23.2566262084703,1.06189497361934
"363","Amazonas","AM",2021-05-16,413,376.591820050057,82472.9958226581,36.4081799499434,1.09667809551759
"364","Amazonas","AM",2021-05-23,438,376.713956075705,82492.9283529765,61.2860439242954,1.16268588656158
"365","Amazonas","AM",2021-05-30,437,376.327794565352,82512.8553640445,60.6722054346483,1.16122169637968
"366","Amazonas","AM",2021-06-06,429,375.652880290681,82532.7772971847,53.347119709319,1.14201174144609
"367","Amazonas","AM",2021-06-13,414,374.835302025448,82552.6945937199,39.1646979745517,1.1044850838833
"368","Amazonas","AM",2021-06-20,425,373.857711782038,82572.6076949729,51.1422882179617,1.13679613020201
"369","Amazonas","AM",2021-06-27,363,372.681228197988,82592.5170422664,-9.68122819798822,0.974022764052809
"370","Amazonas","AM",2021-07-04,367,371.26775522203,82612.4230769231,-4.26775522202956,0.988504912796757
"371","Amazonas","AM",2021-07-11,412,369.580210289306,82632.326213901,42.4197897106941,1.11477830395055
"372","Amazonas","AM",2021-07-18,399,367.612123082556,82652.2267626991,31.3878769174441,1.0853831387666
"373","Amazonas","AM",2021-07-25,378,365.474507512125,82672.1250064516,12.5254924878747,1.0342718636469
"374","Amazonas","AM",2021-08-01,398,363.305243127696,82692.0212282925,34.6947568723043,1.09549753968211
"375","Amazonas","AM",2021-08-08,357,361.239071154751,82711.9157113562,-4.23907115475077,0.988265191964978
"376","Amazonas","AM",2021-08-15,365,359.407725089948,82731.8087387766,5.59227491005151,1.01555969590985
"377","Amazonas","AM",2021-08-22,372,357.930163364969,82751.7005936881,14.0698366350308,1.03930888780861
"378","Amazonas","AM",2021-08-29,432,356.847623716831,82771.5915592247,75.1523762831688,1.21060074745742
"379","Amazonas","AM",2021-09-05,332,356.167765211664,82791.4819185208,-24.1677652116635,0.932144995779444
"380","Amazonas","AM",2021-09-12,363,355.899338433543,82811.3719547103,7.10066156645746,1.01995131993701
"381","Amazonas","AM",2021-09-19,288,356.052461718269,82831.2619509275,-68.0524617182687,0.808869565485223
"382","Amazonas","AM",2021-09-26,146,356.630406332734,82851.1521903066,-210.630406332734,0.409387414554279
"383","Amazonas","AM",2021-10-03,108,357.512874148453,82871.0429559817,-249.512874148453,0.30208702345962
"384","Amazonas","AM",2021-10-10,89,358.482827313594,82890.934531087,-269.482827313594,0.248268517259111
"385","Amazonas","AM",2021-10-17,33,359.318670119322,82910.8271987567,-326.318670119322,0.0918404824025465
"386","Amazonas","AM",2021-10-24,5,359.796861957275,82930.7212421249,-354.796861957275,0.0138967304294992
"387","Bahia","BA",2020-01-05,482,1539.08191772296,298015.875457225,-1057.08191772296,0.313173713789783
"388","Bahia","BA",2020-01-05,1259,1539.45071933004,298015.875457225,-280.450719330045,0.817824165588039
"389","Bahia","BA",2020-01-12,1872,1562.63503699588,298036.310154828,309.36496300412,1.19797646646837
"390","Bahia","BA",2020-01-19,1831,1609.6321593519,298056.712017736,221.367840648099,1.13752697432265
"391","Bahia","BA",2020-01-26,1658,1670.02809655032,298077.080850218,-12.0280965503214,0.992797668149915
"392","Bahia","BA",2020-02-02,1689,1732.20667931095,298097.416456543,-43.2066793109486,0.975056856767152
"393","Bahia","BA",2020-02-09,1752,1782.81045650202,298117.718640979,-30.810456502018,0.982718041399381
"394","Bahia","BA",2020-02-16,1738,1808.99251373691,298137.987207797,-70.9925137369119,0.960755772509937
"395","Bahia","BA",2020-02-23,1713,1811.70005058685,298158.221961265,-98.700050586848,0.945520755185232
"396","Bahia","BA",2020-03-01,1838,1798.96397518312,298178.422705652,39.0360248168795,1.02169916983074
"397","Bahia","BA",2020-03-08,1813,1779.18439103444,298198.589245228,33.8156089655577,1.01900624192521
"398","Bahia","BA",2020-03-15,1806,1760.58685979643,298218.721384262,45.4131402035694,1.02579431963318
"399","Bahia","BA",2020-03-22,1827,1750.68267575371,298238.818927022,76.3173242462922,1.0435928939626
"400","Bahia","BA",2020-03-29,1870,1750.84242734181,298258.881677779,119.157572658193,1.06805727962573
"401","Bahia","BA",2020-04-05,1887,1757.91688164683,298278.9094408,129.083118353169,1.07342959141063
"402","Bahia","BA",2020-04-12,1896,1768.69751392985,298298.902020356,127.302486070149,1.07197527280247
"403","Bahia","BA",2020-04-19,1807,1779.9387388135,298318.859220714,27.0612611864951,1.01520347897172
"404","Bahia","BA",2020-04-26,1798,1788.38281957884,298338.780846146,9.61718042115717,1.00537758488612
"405","Bahia","BA",2020-05-03,1976,1793.18573120238,298358.666700919,182.814268797616,1.10194943313264
"406","Bahia","BA",2020-05-10,1966,1796.72364804488,298378.516589302,169.276351955124,1.09421390548253
"407","Bahia","BA",2020-05-17,2151,1801.61621841256,298398.330315565,349.383781587437,1.19392797312587
"408","Bahia","BA",2020-05-24,2170,1810.51462021822,298418.107683978,359.48537978178,1.19855425400456
"409","Bahia","BA",2020-05-31,2234,1826.13126801778,298437.848498808,407.868731982223,1.22335126676022
"410","Bahia","BA",2020-06-07,2359,1849.23665323954,298457.552564325,509.763346760464,1.27566149841744
"411","Bahia","BA",2020-06-14,2361,1875.97976402034,298477.219684799,485.020235979658,1.25854236025458
"412","Bahia","BA",2020-06-21,2320,1901.67070359169,298496.849664498,418.329296408309,1.21997988169992
"413","Bahia","BA",2020-06-28,2489,1921.36708435618,298516.442307692,567.632915643821,1.29543178930539
"414","Bahia","BA",2020-07-05,2361,1929.96571690213,298535.997513589,431.034283097873,1.22333779264729
"415","Bahia","BA",2020-07-12,2373,1923.98250603022,298555.515561151,449.017493969775,1.2333791978682
"416","Bahia","BA",2020-07-19,2390,1906.42531083622,298574.996824283,483.574689163779,1.25365519772273
"417","Bahia","BA",2020-07-26,2250,1881.96786644737,298594.441676886,368.03213355263,1.19555707624667
"418","Bahia","BA",2020-08-02,2332,1855.17517556226,298613.850492862,476.824824437738,1.25702415099061
"419","Bahia","BA",2020-08-09,2328,1830.39380282967,298633.223646115,497.606197170327,1.27185745297054
"420","Bahia","BA",2020-08-16,2259,1811.25116908416,298652.561510547,447.748830915838,1.24720416392732
"421","Bahia","BA",2020-08-23,2170,1797.61188386407,298671.86446006,372.388116135927,1.20715712856518
"422","Bahia","BA",2020-08-30,2106,1787.7668316319,298691.132868558,318.233168368095,1.1780059696474
"423","Bahia","BA",2020-09-06,2079,1780.06654992058,298710.367109941,298.933450079424,1.16793386185071
"424","Bahia","BA",2020-09-13,2064,1772.90206860015,298729.567558114,291.097931399852,1.16419289962795
"425","Bahia","BA",2020-09-20,1994,1764.81469557836,298748.734586978,229.185304421638,1.12986366500452
"426","Bahia","BA",2020-09-27,1957,1756.1869994926,298767.868570436,200.813000507395,1.11434602383767
"427","Bahia","BA",2020-10-04,1994,1748.78544141668,298786.969882391,245.214558583323,1.14021992222481
"428","Bahia","BA",2020-10-11,2091,1744.38423782551,298806.038896745,346.615762174491,1.1987037916638
"429","Bahia","BA",2020-10-18,2019,1744.75061578278,298825.075987401,274.249384217216,1.15718543483315
"430","Bahia","BA",2020-10-25,1932,1751.60241613455,298844.08152826,180.397583865449,1.10299002913204
"431","Bahia","BA",2020-11-01,1940,1763.53175875705,298863.055893227,176.468241242951,1.10006524711941
"432","Bahia","BA",2020-11-08,1946,1774.94116274618,298881.999456202,171.058837253818,1.09637437051105
"433","Bahia","BA",2020-11-15,1962,1779.82074059136,298900.91259109,182.17925940864,1.10235820678666
"434","Bahia","BA",2020-11-22,1959,1772.14351898561,298919.795671792,186.856481014391,1.10544094144325
"435","Bahia","BA",2020-11-29,2000,1746.20979965771,298938.64907221,253.790200342286,1.14533774830037
"436","Bahia","BA",2020-12-06,2145,1702.00029623109,298957.473166248,442.999703768906,1.26028180180102
"437","Bahia","BA",2020-12-13,2065,1650.66800546193,298976.268327808,414.331994538067,1.251008678406
"438","Bahia","BA",2020-12-20,2158,1603.77762798166,298995.034930792,554.222372018341,1.34557307842972
