"","dpto","date","isoweek","dts","bsn","exposure","excess","pscore"
"218","Arauca",2020-10-18,"2020-W42-7",51.2061772315653,24.8611074773885,5708.53815643256,2.05969011147786,2.05969011147786
"219","Arauca",2020-10-25,"2020-W43-7",38.2543021032505,24.1723771224331,5711.50240404169,1.58256268754589,1.58256268754589
"220","Arauca",2020-11-01,"2020-W44-7",34.1566304705495,23.7740385949854,5714.41862044218,1.4367197367028,1.4367197367028
"221","Arauca",2020-11-08,"2020-W45-7",27.1512726108532,23.6348907940526,5717.2875453472,1.1487792707587,1.1487792707587
"222","Arauca",2020-11-15,"2020-W46-7",32.1570680628272,23.7265027565122,5720.1099184699,1.35532271202511,1.35532271202511
"223","Arauca",2020-11-22,"2020-W47-7",26.1841300498954,24.02734626944,5722.88647952346,1.08976371157553,1.08976371157553
"224","Arauca",2020-11-29,"2020-W48-7",22.1623876765083,24.5205446244733,5725.61796822103,0.903829340494692,0.903829340494692
"225","Arauca",2020-12-06,"2020-W49-7",23.1300694781063,25.1654419849599,5728.30512427578,0.919120335415924,0.919120335415924
"226","Arauca",2020-12-13,"2020-W50-7",38.1432880844646,25.8580337460083,5730.94868740087,1.47510396417333,1.47510396417333
"227","Arauca",2020-12-20,"2020-W51-7",29.1172682342369,26.4746165427016,5733.54939730946,1.09981831794515,1.09981831794515
"228","Arauca",2020-12-27,"2020-W52-7",23.1379166085623,26.8802846905166,5736.10799371473,0.860776471490472,0.860776471490472
"229","Arauca",2021-01-03,"2020-W53-7",28.1077752117013,26.9361061002942,5738.62521632983,1.04349808792127,1.04349808792127
"230","Arauca",2021-01-10,"2021-W01-7",30.1208003020008,26.9511308818899,5741.10180486792,1.11760803040146,1.11760803040146
"231","Arauca",2021-01-17,"2021-W02-7",31.1323686395445,26.5797551407317,5743.53849904218,1.17128124298768,1.17128124298768
"232","Arauca",2021-01-24,"2021-W03-7",27.0989127865753,25.9293087162023,5745.93603856575,1.04510741428452,1.04510741428452
"233","Arauca",2021-01-31,"2021-W04-7",35.1968606932636,25.196445418532,5748.29516315182,1.39689786033772,1.39689786033772
"234","Arauca",2021-02-07,"2021-W05-7",39.2448280781852,24.5605669371038,5750.61661251353,1.59787956762911,1.59787956762911
"235","Arauca",2021-02-14,"2021-W06-7",33.2457224334601,24.1841409449883,5752.90112636406,1.37469106341566,1.37469106341566
"236","Arauca",2021-02-21,"2021-W07-7",30.1680814940577,24.1969173150106,5755.14944441657,1.24677375639677,1.24677375639677
"237","Arauca",2021-02-28,"2021-W08-7",21.094560518732,24.5350231495271,5757.36230638422,0.859773410042149,0.859773410042149
"238","Arauca",2021-03-07,"2021-W09-7",28.2176428054953,25.0506357678296,5759.54045198017,1.12642421801258,1.12642421801258
"239","Arauca",2021-03-14,"2021-W10-7",21.1307547169811,25.5892693133748,5761.68462091759,0.825766240458326,0.825766240458326
"240","Arauca",2021-03-21,"2021-W11-7",19.1609298972788,25.9839321380456,5763.79555290964,0.737414560486148,0.737414560486148
"241","Arauca",2021-03-28,"2021-W12-7",30.1615074024226,26.0699873962718,5765.87398766949,1.15694368946016,1.15694368946016
"242","Arauca",2021-04-04,"2021-W13-7",22.108692295816,25.8488764956663,5767.9206649103,0.855305734449333,0.855305734449333
"243","Arauca",2021-04-11,"2021-W14-7",25.1041811362689,25.4541066469643,5769.93632434523,0.986252689377449,0.986252689377449
"244","Arauca",2021-04-18,"2021-W15-7",39.171377672209,25.0203386126886,5771.92170568744,1.56558143670942,1.56558143670942
"245","Arauca",2021-04-25,"2021-W16-7",31.1095656139551,24.6746749474275,5773.87754865011,1.26078927808524,1.26078927808524
"246","Arauca",2021-05-02,"2021-W17-7",21.0765637461547,24.5354782723239,5775.80459294638,0.859023961637183,0.859023961637183
"247","Arauca",2021-05-09,"2021-W18-7",25.1043076229138,24.6294914235116,5777.70357828944,1.01927835988318,1.01927835988318
"248","Arauca",2021-05-16,"2021-W19-7",33.1435582822086,24.8685914365803,5779.57524439243,1.33274770976599,1.33274770976599
"249","Arauca",2021-05-23,"2021-W20-7",39.1899490812486,25.1569126228409,5781.42033096853,1.55782029650437,1.55782029650437
"250","Arauca",2021-05-30,"2021-W21-7",40.2156101768003,25.3950743818432,5783.23957773089,1.58359883385706,1.58359883385706
"251","Arauca",2021-06-06,"2021-W22-7",47.1970750664758,25.4804498336386,5785.03372439269,1.8522857867355,1.8522857867355
"252","Arauca",2021-06-13,"2021-W23-7",42.2166666666667,25.3589600577212,5786.80351066708,1.66476332509592,1.66476332509592
"253","Arauca",2021-06-20,"2021-W24-7",51.2391387559809,25.087503677249,5788.54967626722,2.04241679105155,2.04241679105155
"254","Arauca",2021-06-27,"2021-W25-7",42.1722460658083,24.738202111619,5790.27296090629,1.70474175429268,1.70474175429268
"255","Arauca",2021-07-04,"2021-W26-7",49.309915344945,24.3807188501612,5791.97410429744,2.0224963688722,2.0224963688722
"256","Arauca",2021-07-11,"2021-W27-7",64.2805845511482,24.0810590138259,5793.65384615385,2.66934209638547,2.66934209638547
"257","Arauca",2021-07-18,"2021-W28-7",48.3776510832383,23.8957740562949,5795.31289137261,2.0245274737394,2.0245274737394
"258","Arauca",2021-07-25,"2021-W29-7",30.2039215686275,23.8550169369905,5796.95180558668,1.26614546736255,1.26614546736255
"259","Arauca",2021-08-01,"2021-W30-7",33.2635106231285,23.9845098965972,5798.57111961293,1.3868747273359,1.3868747273359
"260","Arauca",2021-08-08,"2021-W31-7",41.368361944489,24.3138564937881,5800.17136426824,1.70143152547841,1.70143152547841
"261","Arauca",2021-08-15,"2021-W32-7",28.347370260353,24.878724980653,5801.75307036951,1.1394221481365,1.1394221481365
"262","Arauca",2021-08-22,"2021-W33-7",29.3636198437216,25.7072794666717,5803.31676873362,1.14222976732292,1.14222976732292
"263","Arauca",2021-08-29,"2021-W34-7",22.2541883304448,26.7112144380886,5804.86299017745,0.833140267059955,0.833140267059955
"264","Arauca",2021-09-05,"2021-W35-7",18.2296011338328,27.7318680564391,5806.39226551789,0.657352079446375,0.657352079446375
"265","Atlántico",2020-01-05,"2020-W01-7",254.962343096234,265.19735583283,51629.3795632299,0.961406052845235,0.961406052845235
"266","Atlántico",2020-01-12,"2020-W02-7",290.486746987952,265.047784797827,51660.4729730698,1.09597877684407,1.09597877684407
"267","Atlántico",2020-01-19,"2020-W03-7",256.505033901788,264.519802805336,51691.3038440513,0.969700684717935,0.969700684717935
"268","Atlántico",2020-01-26,"2020-W04-7",249.885533262936,263.674860240973,51721.8706885953,0.947703292739267,0.947703292739267
"269","Atlántico",2020-02-02,"2020-W05-7",254.980430528376,262.574944354928,51752.1720191228,0.97107677640298,0.97107677640298
"270","Atlántico",2020-02-09,"2020-W06-7",218.660361317747,261.281923016466,51782.2063480547,0.83687519899326,0.83687519899326
"271","Atlántico",2020-02-16,"2020-W07-7",273.791416309013,259.859609117717,51811.9721878121,1.05361282285692,1.05361282285692
"272","Atlántico",2020-02-23,"2020-W08-7",248.910929432014,258.389703781588,51841.4680508159,0.963315975014288,0.963315975014288
"273","Atlántico",2020-03-01,"2020-W09-7",260.002661343979,256.960627187945,51870.6924494871,1.01183852245896,1.01183852245896
"274","Atlántico",2020-03-08,"2020-W10-7",241.968521392153,255.658912411822,51899.6438962467,0.946450562233417,0.946450562233417
"275","Atlántico",2020-03-15,"2020-W11-7",254.766839378238,254.569448633058,51928.3209035157,1.00077539055154,1.00077539055154
"276","Atlántico",2020-03-22,"2020-W12-7",274.186690486824,253.774525039981,51956.721983715,1.08043425731416,1.08043425731416
"277","Atlántico",2020-03-29,"2020-W13-7",259.973117033604,253.333418289782,51984.8456492657,1.02620932835725,1.02620932835725
"278","Atlántico",2020-04-05,"2020-W14-7",246.4684727883,253.288746339816,52012.6904125886,0.973073128395664,0.973073128395664
"279","Atlántico",2020-04-12,"2020-W15-7",239.177107866227,253.684374019179,52040.2547861049,0.942813717994885,0.942813717994885
"280","Atlántico",2020-04-19,"2020-W16-7",227.889170506912,254.566593586001,52067.5372822355,0.895204540771466,0.895204540771466
"281","Atlántico",2020-04-26,"2020-W17-7",222.229200463499,255.982657447204,52094.5364134013,0.86814162599798,0.86814162599798
"282","Atlántico",2020-05-03,"2020-W18-7",254.489286555215,257.894060459782,52121.2506920234,0.986797780846538,0.986797780846538
"283","Atlántico",2020-05-10,"2020-W19-7",255.109283461018,260.146167122776,52147.6786305227,0.980638255341352,0.980638255341352
"284","Atlántico",2020-05-17,"2020-W20-7",315.060566161949,262.572542344546,52173.8187413202,1.19989913396401,1.19989913396401
"285","Atlántico",2020-05-24,"2020-W21-7",337.147435897436,265.0009703861,52199.6695368369,1.2722498163166,1.2722498163166
"286","Atlántico",2020-05-31,"2020-W22-7",406.224010163032,267.253103228661,52225.2295294938,1.51999735552357,1.51999735552357
"287","Atlántico",2020-06-07,"2020-W23-7",571.091068642746,269.193294398238,52250.4972317119,2.12149069284723,2.12149069284723
"288","Atlántico",2020-06-14,"2020-W24-7",767.440795646463,270.791738538782,52275.4711559121,2.83406281073288,2.83406281073288
"289","Atlántico",2020-06-21,"2020-W25-7",986.06336565097,272.034123771206,52300.1498145154,3.62477821525177,3.62477821525177
"290","Atlántico",2020-06-28,"2020-W26-7",1015.13327882257,272.907373628705,52324.5317199429,3.71969897817298,3.71969897817298
"291","Atlántico",2020-07-05,"2020-W27-7",878.355248352355,273.399788414551,52348.6153846154,3.21271370927516,3.21271370927516
"292","Atlántico",2020-07-12,"2020-W28-7",692.380463871543,273.51681246365,52372.400206881,2.53140001755307,2.53140001755307
"293","Atlántico",2020-07-19,"2020-W29-7",627.883479212254,273.327945296667,52395.8891287959,2.29717996281264,2.29717996281264
"294","Atlántico",2020-07-26,"2020-W30-7",470.005974801922,272.91929043639,52419.0859783432,1.72214274062635,1.72214274062635
"295","Atlántico",2020-08-02,"2020-W31-7",424.942052363817,272.377134316676,52441.9945835062,1.56012380932741,1.56012380932741
"296","Atlántico",2020-08-09,"2020-W32-7",367.300672674197,271.787390745755,52464.6187722679,1.3514264648789,1.3514264648789
"297","Atlántico",2020-08-16,"2020-W33-7",301.748168498169,271.228248860839,52486.9623726116,1.1125248559673,1.1125248559673
"298","Atlántico",2020-08-23,"2020-W34-7",312.087716843872,270.725130753794,52509.0292125205,1.15278443480629,1.15278443480629
"299","Atlántico",2020-08-30,"2020-W35-7",274.96762801648,270.279965041582,52530.8231199777,1.01734373087616,1.01734373087616
"300","Atlántico",2020-09-06,"2020-W36-7",280.189584285062,269.894591935042,52552.3479229665,1.03814449291558,1.03814449291558
"301","Atlántico",2020-09-13,"2020-W37-7",276.381692573402,269.570878216199,52573.60744947,1.02526539365926,1.02526539365926
"302","Atlántico",2020-09-20,"2020-W38-7",291.910347043702,269.310687423274,52594.6055274713,1.08391668313151,1.08391668313151
"303","Atlántico",2020-09-27,"2020-W39-7",285.24703203773,269.115405971852,52615.3459849538,1.05994315341265,1.05994315341265
"304","Atlántico",2020-10-04,"2020-W40-7",263.30956347884,268.986067172949,52635.8326499004,0.978896662738823,0.978896662738823
"305","Atlántico",2020-10-11,"2020-W41-7",248.123091912959,268.923739784063,52656.0693502946,0.922652243763208,0.922652243763208
"306","Atlántico",2020-10-18,"2020-W42-7",253.018758085382,268.929540944499,52676.0599141193,0.940836611689302,0.940836611689302
"307","Atlántico",2020-10-25,"2020-W43-7",235.565965583174,269.004829632314,52695.8081693579,0.875694186997143,0.875694186997143
"308","Atlántico",2020-11-01,"2020-W44-7",288.32214544258,269.15843278139,52715.3179439934,1.07119863369376,1.07119863369376
"309","Atlántico",2020-11-08,"2020-W45-7",281.568753001441,269.408899965423,52734.5930660091,1.04513530561751,1.04513530561751
"310","Atlántico",2020-11-15,"2020-W46-7",282.379253926702,269.775586915202,52753.6373633881,1.04671907920067,1.04671907920067
"311","Atlántico",2020-11-22,"2020-W47-7",286.011266698857,270.278088475013,52772.4546641137,1.05821107553563,1.05821107553563
"312","Atlántico",2020-11-29,"2020-W48-7",283.074133504493,270.936145010553,52791.0487961689,1.04480018158326,1.04480018158326
"313","Atlántico",2020-12-06,"2020-W49-7",284.600420100178,271.73080069701,52809.4235875371,1.04736165120095,1.04736165120095
"314","Atlántico",2020-12-13,"2020-W50-7",331.244343891403,272.555518419527,52827.5828662013,1.21532796625141,1.21532796625141
"315","Atlántico",2020-12-20,"2020-W51-7",354.427437471919,273.290653618818,52845.5304601448,1.29688824984944,1.29688824984944
"316","Atlántico",2020-12-27,"2020-W52-7",361.152698368428,273.815334628367,52863.2701973508,1.31896447238281,1.31896447238281
"317","Atlántico",2021-01-03,"2020-W53-7",390.497305619707,274.008124356783,52880.8059058023,1.42513039179541,1.42513039179541
"318","Atlántico",2021-01-10,"2021-W01-7",375.505977098276,274.143991664683,52898.1414134827,1.3697399487696,1.3697399487696
"319","Atlántico",2021-01-17,"2021-W02-7",395.68236270905,273.913185824815,52915.280548375,1.44455390680649,1.44455390680649
"320","Atlántico",2021-01-24,"2021-W03-7",372.359134956275,273.291991981965,52932.2271384625,1.36249559401963,1.36249559401963
"321","Atlántico",2021-01-31,"2021-W04-7",348.951733158927,272.344227790548,52948.9850117283,1.28128925657751,1.28128925657751
"322","Atlántico",2021-02-07,"2021-W05-7",332.071622200029,271.13419132101,52965.5579961557,1.22475007885255,1.22475007885255
"323","Atlántico",2021-02-14,"2021-W06-7",323.390209125475,269.725983798317,52981.9499197278,1.19895830787769,1.19895830787769
"324","Atlántico",2021-02-21,"2021-W07-7",325.815280135823,268.185641389791,52998.1646104278,1.21488711493794,1.21488711493794
"325","Atlántico",2021-02-28,"2021-W08-7",289.296829971182,266.59758337375,53014.2058962388,1.08514423240517,1.08514423240517
"326","Atlántico",2021-03-07,"2021-W09-7",312.409616775127,265.053068192744,53030.0776051441,1.17866817730231,1.17866817730231
"327","Atlántico",2021-03-14,"2021-W10-7",355.197924528302,263.641311437971,53045.7835651269,1.34727718729267,1.34727718729267
"328","Atlántico",2021-03-21,"2021-W11-7",403.387997837448,262.449741370824,53061.3276041702,1.53701046048084,1.53701046048084
"329","Atlántico",2021-03-28,"2021-W12-7",576.084791386272,261.563018036886,53076.7135502574,2.20247034810185,2.20247034810185
"330","Atlántico",2021-04-04,"2021-W13-7",767.774587000154,261.042005502304,53091.9452313715,2.94119172706623,2.94119172706623
"331","Atlántico",2021-04-11,"2021-W14-7",1003.16307820531,260.930349770352,53107.0264754958,3.84456265470154,3.84456265470154
"332","Atlántico",2021-04-18,"2021-W15-7",1224.35665083135,261.27294335252,53121.9611106135,4.6861210928351,4.6861210928351
"333","Atlántico",2021-04-25,"2021-W16-7",1149.04685896705,262.117140913472,53136.7529647077,4.38371506328296,4.38371506328296
"334","Atlántico",2021-05-02,"2021-W17-7",1053.82818730774,263.511247573603,53151.4058657616,3.99917725338607,3.99917725338607
"335","Atlántico",2021-05-09,"2021-W18-7",875.638249887235,265.415272925161,53165.9236417584,3.29912533004135,3.29912533004135
"336","Atlántico",2021-05-16,"2021-W19-7",715.097378694925,267.669786160815,53180.3101206812,2.67156554705541,2.67156554705541
"337","Atlántico",2021-05-23,"2021-W20-7",586.844365729466,270.103377543437,53194.5691305133,2.17266578103079,2.17266578103079
"338","Atlántico",2021-05-30,"2021-W21-7",464.490297542044,272.53885747007,53208.7044992379,1.70430852265921,1.70430852265921
"339","Atlántico",2021-06-06,"2021-W22-7",447.870116588259,274.792895896718,53222.7200548381,1.6298460523397,1.6298460523397
"340","Atlántico",2021-06-13,"2021-W23-7",415.130555555556,276.726223439289,53236.6196252971,1.50014895732002,1.50014895732002
"341","Atlántico",2021-06-20,"2021-W24-7",383.791196172249,278.308468724837,53250.407038598,1.37901371787469,1.37901371787469
"342","Atlántico",2021-06-27,"2021-W25-7",393.607629947544,279.525200338609,53264.0861227241,1.40812931882613,1.40812931882613
"343","Atlántico",2021-07-04,"2021-W26-7",387.435049138854,280.363260921729,53277.6607056586,1.38190377678271,1.38190377678271
"344","Atlántico",2021-07-11,"2021-W27-7",360.573903966597,280.810910137805,53291.1346153846,1.28404520960261,1.28404520960261
"345","Atlántico",2021-07-18,"2021-W28-7",315.46259977195,280.874008064534,53304.5115060557,1.12314628877824,1.12314628877824
"346","Atlántico",2021-07-25,"2021-W29-7",338.283921568627,280.624143285241,53317.7943365066,1.20546977037816,1.20546977037816
"347","Atlántico",2021-08-01,"2021-W30-7",305.419506630543,280.149877573669,53330.9858917425,1.09020039300295,1.09020039300295
"348","Atlántico",2021-08-08,"2021-W31-7",301.686346863469,279.539885310813,53344.0889567686,1.07922469284851,1.07922469284851
"349","Atlántico",2021-08-15,"2021-W32-7",253.101520181723,278.88238687851,53357.10631659,0.90755649008405,0.90755649008405
"350","Atlántico",2021-08-22,"2021-W33-7",304.774123205524,278.257609986896,53370.040756212,1.09529483567359,1.09529483567359
"351","Atlántico",2021-08-29,"2021-W34-7",284.246678220682,277.691598850995,53382.8950606395,1.02360560923272,1.02360560923272
"352","Atlántico",2021-09-05,"2021-W35-7",267.367483296214,277.186286441152,53395.6720148779,0.96457687979083,0.96457687979083
"353","Bogotá",2020-01-05,"2020-W01-7",656.629209005778,691.115638702583,147637.940423405,0.950100348240497,0.950100348240497
"354","Bogotá",2020-01-12,"2020-W02-7",662.672891566265,683.574683589888,147693.598214469,0.969422811398084,0.969422811398084
"355","Bogotá",2020-01-19,"2020-W03-7",602.88781590302,672.620136846313,147748.757313244,0.896327336748727,0.896327336748727
"356","Bogotá",2020-01-26,"2020-W04-7",652.92671594509,660.405823808229,147803.417428783,0.98867498196789,0.98867498196789
"357","Bogotá",2020-02-02,"2020-W05-7",642.994129158513,648.959430034313,147857.578270143,0.990807898614734,0.990807898614734
